time,generation solar,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead
2016-08-24 10:00:00+02:00,3941,4191,3812,4118
2016-08-24 11:00:00+02:00,4676,4570,4541,4385
2016-08-24 12:00:00+02:00,5014,4883,5139,4670
2016-08-24 13:00:00+02:00,5152,5643,5311,5448
2016-08-24 14:00:00+02:00,5169,5158,5209,5512
2016-08-24 15:00:00+02:00,5058,4966,5036,5122
2016-08-24 16:00:00+02:00,4804,5100,4746,5079
2016-08-24 17:00:00+02:00,4351,5459,4319,5383
2016-08-24 18:00:00+02:00,3713,5864,3612,5731
2016-08-24 19:00:00+02:00,2644,6198,2711,6102
2016-08-24 20:00:00+02:00,1210,6560,1395,6485
2016-08-24 21:00:00+02:00,684,7216,740,6949
2016-08-24 22:00:00+02:00,608,7093,554,7208
2016-08-24 23:00:00+02:00,601,6431,547,6603
2016-08-25 00:00:00+02:00,588,6164,594,6237
2016-08-25 01:00:00+02:00,562,6073,583,6060
2016-08-25 02:00:00+02:00,529,6171,512,6204
2016-08-25 03:00:00+02:00,364,5797,457,5953
2016-08-25 04:00:00+02:00,260,5644,316,5622
2016-08-25 05:00:00+02:00,185,5426,249,5512
2016-08-25 06:00:00+02:00,128,5244,131,5340
2016-08-25 07:00:00+02:00,111,5167,159,5232
2016-08-25 08:00:00+02:00,472,4798,623,4963
2016-08-25 09:00:00+02:00,1344,4129,1826,4365
2016-08-25 10:00:00+02:00,3177,4147,3507,4063
2016-08-25 11:00:00+02:00,4313,4478,3928,4406
2016-08-25 12:00:00+02:00,4691,4800,4726,4771
2016-08-25 13:00:00+02:00,4911,5109,4990,5074
2016-08-25 14:00:00+02:00,5037,5223,5062,5247
2016-08-25 15:00:00+02:00,4827,5337,4810,5330
2016-08-25 16:00:00+02:00,4633,5318,4497,5353
2016-08-25 17:00:00+02:00,4122,5500,3942,5453
2016-08-25 18:00:00+02:00,3333,5803,3368,5745
2016-08-25 19:00:00+02:00,2203,5905,2440,5932
2016-08-25 20:00:00+02:00,973,6160,1275,6057
2016-08-25 21:00:00+02:00,580,6472,604,6395
2016-08-25 22:00:00+02:00,555,6493,429,6503
2016-08-25 23:00:00+02:00,521,6351,524,6439
2016-08-26 00:00:00+02:00,419,6017,439,6161
2016-08-26 01:00:00+02:00,273,5662,419,5759
2016-08-26 02:00:00+02:00,184,5618,268,5596
2016-08-26 03:00:00+02:00,98,5348,188,5477
2016-08-26 04:00:00+02:00,42,4993,270,5111
2016-08-26 05:00:00+02:00,37,5095,40,5059
2016-08-26 06:00:00+02:00,41,5002,22,5061
2016-08-26 07:00:00+02:00,69,4615,92,4715
2016-08-26 08:00:00+02:00,423,4676,514,4585
2016-08-26 09:00:00+02:00,1341,4019,1453,4140
2016-08-26 10:00:00+02:00,2821,3750,2752,3856
2016-08-26 11:00:00+02:00,3768,3482,3904,3433
2016-08-26 12:00:00+02:00,4149,3740,4394,3533
2016-08-26 13:00:00+02:00,4283,3887,4563,3798
2016-08-26 14:00:00+02:00,4160,4141,4578,4111
2016-08-26 15:00:00+02:00,4078,4058,4264,4089
2016-08-26 16:00:00+02:00,3837,4410,3903,4247
2016-08-26 17:00:00+02:00,3484,4668,3377,4611
2016-08-26 18:00:00+02:00,2693,4888,2698,4759
2016-08-26 19:00:00+02:00,1632,4825,1845,4910
2016-08-26 20:00:00+02:00,700,4401,900,4750
2016-08-26 21:00:00+02:00,336,4279,411,4381
2016-08-26 22:00:00+02:00,196,4053,319,4099
2016-08-26 23:00:00+02:00,95,4241,318,4187
2016-08-27 00:00:00+02:00,35,4146,305,4221
2016-08-27 01:00:00+02:00,34,3801,239,3933
2016-08-27 02:00:00+02:00,33,3601,130,3557
2016-08-27 03:00:00+02:00,34,3854,45,3660
2016-08-27 04:00:00+02:00,36,3690,55,3782
2016-08-27 05:00:00+02:00,48,3271,32,3422
2016-08-27 06:00:00+02:00,50,2945,28,3058
2016-08-27 07:00:00+02:00,72,2827,83,2879
2016-08-27 08:00:00+02:00,398,2621,508,2697
2016-08-27 09:00:00+02:00,1215,2087,1654,2253
2016-08-27 10:00:00+02:00,2563,1805,3353,1898
2016-08-27 11:00:00+02:00,3891,1847,4121,1868
2016-08-27 12:00:00+02:00,4525,2066,4509,2052
2016-08-27 13:00:00+02:00,4748,2359,4597,2310
2016-08-27 14:00:00+02:00,4714,2947,4589,2755
2016-08-27 15:00:00+02:00,4477,3653,4395,3364
2016-08-27 16:00:00+02:00,4242,4031,4075,3968
2016-08-27 17:00:00+02:00,3756,3968,3633,4108
2016-08-27 18:00:00+02:00,2944,3888,2861,3970
2016-08-27 19:00:00+02:00,1819,3821,2065,3911
2016-08-27 20:00:00+02:00,782,3755,1069,3777
2016-08-27 21:00:00+02:00,507,3849,473,3824
2016-08-27 22:00:00+02:00,401,3854,315,3927
2016-08-27 23:00:00+02:00,252,3892,326,3877
2016-08-28 00:00:00+02:00,136,3871,251,3845
2016-08-28 01:00:00+02:00,100,3869,232,3870
2016-08-28 02:00:00+02:00,76,3514,218,3608
2016-08-28 03:00:00+02:00,76,2929,98,3097
2016-08-28 04:00:00+02:00,77,2569,69,2587
2016-08-28 05:00:00+02:00,76,2129,52,2221
2016-08-28 06:00:00+02:00,75,1712,33,1771
2016-08-28 07:00:00+02:00,99,1445,80,1449
2016-08-28 08:00:00+02:00,362,1237,490,1255
2016-08-28 09:00:00+02:00,1216,868,1525,1011
2016-08-28 10:00:00+02:00,2606,601,3228,736
2016-08-28 11:00:00+02:00,3713,628,4215,657
2016-08-28 12:00:00+02:00,4356,1071,4484,1000
2016-08-28 13:00:00+02:00,4563,1654,4685,1566
2016-08-28 14:00:00+02:00,4598,2362,4609,2312
2016-08-28 15:00:00+02:00,4471,3065,4403,3139
2016-08-28 16:00:00+02:00,4288,4031,4139,3887
2016-08-28 17:00:00+02:00,4002,4780,3740,4658
2016-08-28 18:00:00+02:00,3389,5466,3088,5264
2016-08-28 19:00:00+02:00,2463,6212,2202,5935
2016-08-28 20:00:00+02:00,1080,6473,1175,6450
2016-08-28 21:00:00+02:00,545,6538,631,6517
2016-08-28 22:00:00+02:00,458,6391,427,6514
2016-08-28 23:00:00+02:00,376,6288,393,6267
